Accelerometer
-0.050000906,0.41770935,0.6267063
0.35956597,1.2790451,0.19011116
1.538285,0.32969093,0.8226789
1.0793253,1.6018991,0.17877841
2.3470645,1.3146296,0.07589018
1.800581,0.7580023,1.2123715
3.201839,0.31779003,0.96490425
3.9241233,0.58265114,0.39015555
4.610355,-0.11891174,0.86301214
5.4941416,-0.90597916,0.76228964
7.038704,-1.2260704,0.65815526
8.52096,-1.6116238,-0.033053517
9.4604435,-0.98894596,-1.3387545
9.727813,-0.9411011,-1.3921487
8.97256,-0.97717094,-0.6479156
6.655307,-0.1145916,-0.74682605
5.394388,0.39813137,-0.72980356
4.63864,0.28911114,-0.41806006
3.9353254,-0.09085846,0.5086603
3.6271808,-0.2235117,0.8594751
2.3911903,-0.31267166,0.88470423
1.2119462,0.020472527,0.94558865
-0.91638243,1.1198788,-0.37122452
-1.9629345,1.2741766,-1.9845169
-3.864088,0.3550663,-1.875916
-6.1227584,-0.045778275,-2.7634132
-8.761641,-0.05256176,-2.310663
-10.31834,-0.096678734,-2.3924212
-11.058311,-0.16974163,-2.026359
-10.166249,-0.14310932,-2.1902282
-8.916459,-0.26934338,-1.2469231
-7.2670326,-0.9885807,-1.0362176
-6.2595963,-0.88830376,-1.3585452
-4.6136827,-0.7804365,-1.6067274
-3.8493042,-0.5329466,-1.4324749
-2.6550703,0.08001709,-1.4260048
-1.0080578,0.14159107,-1.1809114
0.8789612,0.3822527,-0.40067053
3.3391283,0.2183199,-1.1101358
5.7915645,0.8283119,-0.861197
8.386356,0.85197353,-0.99432325
10.080072,0.6765232,-0.6811142
11.326414,0.63721657,-0.67289066
12.000559,1.2858801,-1.1260936
11.916166,0.9016962,-0.8266671
10.444829,0.2768879,-0.09789872
9.048676,-0.9043932,0.61598384
7.199275,-1.3788528,0.85066295
5.064481,-0.7318859,0.5087187
3.1587164,0.23881531,-0.7414521
1.8997314,0.14415073,-0.5160953
0.45298636,0.15701485,-0.052878857
-0.8809224,-0.2063055,-0.06390929
-2.465755,-0.42198944,-0.38538754
-3.4005828,-0.1896038,-0.87724817
-5.644976,0.03208351,-1.3350803
-7.343543,-0.16654491,-1.7156231
-8.442647,0.08553314,-1.403938
-8.831251,-0.25310707,-1.8794893
-8.646175,-0.014344215,-2.3437457
-7.693186,-0.6763563,-1.9166105
-6.666286,-0.9897833,-1.4758317
-5.143374,-1.1311092,-0.7892251
-4.544812,-0.9708805,-0.4332435
-3.350317,-0.7614355,-0.104771495
-2.5165145,-0.23406506,0.06839836
-1.8769162,0.57521915,-0.040666938
-0.43837917,0.664279,-0.32663143
1.5930774,0.2715454,0.05540681
3.3894043,0.3511982,0.09162152
5.183859,0.46689796,-0.70949507
6.1422586,0.7394457,-0.5349593
7.1543617,0.0039720535,-0.23134732
7.829026,-0.53937054,0.073097944
8.314839,-0.3853855,0.093277454
9.147894,-0.56937885,0.5447979
8.488051,-0.5526867,0.95464003
8.398139,-1.0393677,0.9699949
7.435159,-1.3674278,1.5289087
5.958163,-1.2514095,1.2789481
4.220602,-0.18059921,0.5756378
2.7112865,0.7879,-0.4828682
1.4653311,1.1325169,-1.1322253
0.5588852,0.9291239,-1.2025936
-0.39832777,1.0580568,-1.0344763
-1.4278605,0.65578365,-1.0235856
-2.7476907,0.56360817,-1.4286605
-4.0297565,0.8000002,-1.8581226
-5.124312,0.5497894,-1.8297125
-5.926748,0.46523476,-2.466402
-6.7559443,0.687335,-2.973221
-6.5352106,0.47391224,-3.1410022
-6.903915,0.22093487,-2.7882733
-6.2629766,-0.20073414,-1.6539474
-5.9063954,-0.3745184,-0.9417963
-4.76424,-0.47314644,-0.6627706
-4.5400233,-0.015473366,-0.13177991
-3.0587509,-0.381423,0.23114443
-1.9551805,-0.3024454,0.5052923
-0.6409152,-0.34488678,0.763278
0.7709459,-0.21320057,0.596297
3.6314647,-0.1599741,0.36229074
3.850885,0.24936104,0.76534605
5.3306046,0.25389004,1.8261873
7.9892654,-0.94115543,2.3790994
8.538158,-1.4286547,2.9357967
7.9662867,-1.0584164,4.2310953
6.784059,-1.5178785,5.463366
8.103164,-2.3196054,5.963258
7.5094123,-0.81458473,3.9539728
3.9164453,0.7216959,2.1219695
4.0055695,0.30770302,2.0876362
3.4510221,0.17516899,2.1569982
2.2315292,1.1182861,1.3800247
1.949665,-0.40395164,2.276531
1.3149133,-0.64025307,2.7814684
2.466701,-0.26448536,-0.7753642
2.813451,-0.15190506,-2.7041996
0.5922849,-0.016750336,-4.2057285
-2.5283604,-0.24545956,-3.6780524
-1.4694959,-1.3101425,-1.7666619
0.5103382,-0.6219902,-3.472746
-0.24863374,0.6495819,-5.0089808
-1.0946733,-0.7651768,-3.69599
2.8511174,-1.4402914,-0.9597423
4.5742216,-0.074840546,-2.2639432
4.3206863,1.5861387,-2.8808393
5.4563007,1.8605194,-3.907581
