Accelerometer
0.5913019,-0.7211876,0.9340228
0.45477784,-0.66110516,2.0519814
-0.3292696,-0.5420418,1.5929034
-0.79529524,-0.25894356,0.5538254
-0.62210953,0.059770584,0.1121676
-0.36350328,0.14792347,-0.067563176
-0.6078994,0.22619534,-0.4899348
-0.63112116,0.14750862,-0.22647941
-1.1140254,0.112306595,-0.13708293
-1.5181519,-0.1269579,0.5087529
-1.848541,-0.39755058,0.9006053
-2.2447634,-0.35703945,0.8282973
-2.2362223,-0.41848183,0.880809
-2.6357408,-0.1712017,0.35679942
-2.5928068,-0.1763649,0.04782951
-2.3717694,-0.38438797,0.09761959
-1.6164038,-0.3670025,0.17594147
-1.8554959,-0.3862028,-0.035577774
-1.9066343,-0.23664665,-0.42792293
-1.8885425,-0.23760796,-1.003796
-2.6166968,-0.044740677,-0.8900597
-1.2834823,0.2711935,-1.5835085
-0.60429084,0.53798676,-3.0922296
-1.359915,0.737545,-3.7730865
-0.37029207,0.7094002,-3.9142609
0.46746492,0.6724901,-4.101642
0.9849644,0.6956167,-4.00925
1.3593988,0.5460386,-3.6313188
1.4504566,0.6942558,-3.2049508
1.74479,0.54011154,-2.9306815
1.976716,0.39286804,-2.4363747
1.6213672,0.42407513,-1.8715014
0.7343524,0.35560608,-1.4820386
0.37905282,0.110713005,-0.9671175
0.6971485,-0.033991814,-1.0524416
1.0770284,0.114476204,-1.8387765
0.63603705,0.25689602,-1.9948041
0.53837407,-0.14795971,-0.68903923
0.128896,-0.2641468,0.7154131
-0.09798849,-0.34454823,1.0445405
0.09386659,-0.29855728,0.80059254
0.063349545,-0.21659184,0.11885381
-0.46317893,-0.29451084,-0.024318337
-1.1305997,-0.3728428,0.604236
-1.3981655,-0.28416348,1.2024236
-1.5042325,-0.24818897,1.2523414
-2.442002,-0.52360916,2.371243
-3.2196183,-0.70028496,3.9382331
-3.4254172,-1.0207672,2.5197186
-2.5705104,-0.79411507,0.48143947
-2.5220165,-0.18933487,-1.196656
-1.2542694,0.047239304,-2.3657734
-1.7314721,0.29617882,-2.894095
-1.4898504,0.89805317,-2.1603928
-0.75818366,0.8472147,-2.363067
-1.3810787,0.68712807,-1.1633484
-0.12812424,0.9798832,-3.096077
-0.8836993,1.5907478,-5.180814
-0.8207989,0.34228706,-2.6413589
0.711668,-0.02768898,0.50261164
1.0480583,-0.2759447,0.89250827
