Accelerometer
5.5663066,-1.181138,1.0266858
3.9335146,-0.92183495,0.34318864
2.2004652,-0.9057226,-0.04560852
0.31778145,-0.51866245,-0.37426415
-1.5214647,0.042529106,-0.41978782
-3.5370464,0.7366924,-1.3348802
-5.190671,1.0542059,-1.0088906
-6.240609,0.95600986,-0.9593641
-6.4319444,0.759202,-0.5711714
-6.5321436,0.7028942,-0.35669276
-6.2991695,0.83050346,-0.4653613
-6.963812,0.63022804,-0.9239789
-6.7554564,0.44059086,-1.1697581
-5.8076773,0.09434223,-0.96525025
-5.085203,0.085118294,-0.048894048
-4.43684,-0.118686676,0.944685
-3.1660352,0.3846779,1.7011188
-1.5663489,1.071044,0.94965166
-0.32517713,1.4029913,0.6482359
1.8504043,1.026886,0.87203074
4.3013134,1.1141577,1.9788247
5.7527757,1.0413427,1.8297622
7.2899904,0.6265135,1.6893775
9.290907,-0.25131512,1.5343361
10.737497,-0.8879032,1.4839118
9.875278,-1.0842571,0.4341782
8.069162,-1.2165899,-0.5771961
6.9097843,-1.3034029,-0.55212593
6.482588,-1.3149261,0.24825346
5.728492,-0.972208,0.49140522
4.220261,-0.5122404,-0.18677637
2.4874108,0.02931881,-0.76055187
0.41006988,0.75399685,-0.8685177
-1.6085838,1.3614817,-0.88943833
-3.9366426,1.7008562,-0.8407979
-6.579342,1.9780598,-0.058155835
-8.205924,2.100645,1.0330834
-9.650889,1.9436712,1.6380941
-9.888581,1.4066448,1.9577205
-8.807909,1.4334974,2.6930275
-7.1274977,2.0066109,2.0677006
-5.592396,1.6234951,0.4024409
-3.9197695,0.36253738,-0.028805822
-1.9059117,-0.3357687,1.6972189
1.2252246,-0.7552805,2.9698365
4.304628,-0.66265106,2.8176954
5.9061594,-0.3132162,0.3632827
7.4472966,0.07603073,-1.7305706
8.191143,0.25415993,-2.7550912
8.021565,-0.12537766,-2.006973
7.357926,-0.59622,-0.3302315
6.3864436,-0.6656475,0.9973832
5.92485,-0.9668493,1.8346617
5.56982,-0.88385105,2.0266712
5.226354,-1.1117201,1.6039848
4.2990966,-1.366375,1.2186066
3.10594,-1.554616,1.0400025
1.6856853,-1.4120102,0.7493857
0.21659927,-0.80492973,-0.020006448
-1.7106162,0.028559685,-0.89592004
-3.9675996,0.66661835,-1.3078444
-5.4584994,1.3059168,-1.0137866
-6.7187552,1.4744158,0.05921033
-7.796686,1.6869698,1.1129501
-8.045642,1.7920256,1.597368
-7.8829985,1.8279047,1.4902304
-7.545672,1.5035124,1.2301023
-6.2873583,1.1898355,1.9629964
-4.49911,0.9774809,2.2055922
-2.6381187,1.2806273,1.4713205
-0.5393153,1.7590675,0.7509809
1.3972338,1.5509195,0.33307868
3.268396,0.73594856,-0.24121931
4.051348,-0.20245647,0.43222356
4.7167816,-0.56827164,1.3289684
5.597225,-1.1460485,0.6793635
6.2337484,-1.5468416,-0.4100088
6.9124675,-1.7533398,-1.3402731
7.0215135,-1.9537048,-2.1473289
6.9256077,-2.1137996,-2.1691573
6.0066996,-2.3204823,-1.8272563
4.500984,-2.062152,-0.6966823
3.1262128,-1.8234105,0.6029425
2.1368291,-1.1318293,1.6486492
1.2940906,-0.23843479,1.0750258
0.20614216,0.59305,0.35206047
-1.0255741,1.0150375,-0.081346154
-2.353503,1.2195988,-0.33882982
-4.0970697,1.5054274,-0.46492517
-5.4612794,1.4546537,-0.3154986
-6.5002303,1.3893318,0.4055571
-7.147755,1.1235962,0.9104519
-7.402381,1.0559025,1.6543934
-7.561931,0.894433,1.6349036
-7.444226,0.4939146,0.88419235
-6.7897325,-0.003996849,0.6733494
-6.249427,0.2534361,0.2897849
-4.91574,0.6582985,0.18473053
-2.7482324,1.2698841,1.5303469
1.2590797,1.497405,3.5263588
4.504774,1.1425581,2.2318082
5.4750752,0.63620186,0.6580986
6.669952,0.31027126,0.5708593
7.048531,0.6650057,-0.14829028
8.030564,0.47777653,-0.6193033
9.334,0.051361084,-0.07929039
9.462065,-0.15808773,-0.7758067
7.8472223,-0.6021843,-1.3063159
5.853169,-1.3425016,-0.6671108
4.3589277,-1.6174107,0.6417594
3.1447487,-1.7353525,1.3428462
2.101097,-1.2665567,1.0535208
0.6823039,-0.8124924,-0.14560968
-1.2225214,-0.107764244,-0.91588914
-2.6398926,0.63631535,-1.0352614
-3.7660744,1.0320568,-1.1949849
-5.235139,1.4783401,-0.5235282
-7.059944,1.7579212,0.36816108
-8.281533,1.7604094,1.2479998
-9.165947,1.5276442,1.5987434
-9.565126,1.263979,1.5763024
-9.1734705,0.8577461,1.1494384
-8.450618,0.14311504,0.92529166
-6.4741373,-0.25616264,1.9696863
-4.2956038,-0.23803139,3.4975734
-1.0474684,0.35657883,3.6674123
1.9224861,0.75122166,1.7497189
4.644471,0.88888836,0.25567114
6.0480227,0.5731621,-1.1426502
6.713301,0.21494484,-1.4543829
6.2709723,-0.068006516,-1.0218372
6.1651506,-0.526165,-0.18813074
6.229599,-0.99145603,0.24251473
6.397049,-1.3922796,0.080953956
5.9855857,-1.5094042,-0.25910854
4.9654293,-1.3797493,-0.69408286
4.1668167,-1.1367149,-0.3130945
3.6749094,-0.7147598,0.30243814
2.6688619,-0.31992912,-0.119315565
1.5803858,4.6920776E-4,-0.47711128
-0.24079376,0.42778397,-0.7142992
-1.961372,0.7062149,-0.29005963
-3.618439,1.0858221,0.20381343
-5.1745086,1.3459082,0.42020988
-6.5312033,1.5342121,0.8579501
-7.139413,1.4134369,1.8029532
-7.7028027,1.6750793,2.2874084
-7.716007,1.338089,1.6144916
-7.7133713,0.96382236,1.0765631
-8.106783,0.6802702,0.67795
-7.769331,0.2716074,0.84427404
-6.4148855,0.49150085,1.1378094
-4.757327,0.5507202,1.1695132
-1.7386972,0.48616314,0.8838357
1.6504424,0.9477787,0.2531109
4.176041,0.94325066,0.12654018
5.4194236,0.538826,0.6275135
5.725368,0.10510731,0.46518528
6.107126,-0.027096748,0.03518057
6.1332107,-0.28620434,-0.41953063
6.3791127,-0.58185005,-0.5156939
6.1647677,-0.8408766,-0.8043226
5.4619293,-1.2098331,-1.1995476
4.4535995,-1.2420282,-0.9198084
3.3611152,-1.1735964,-0.56561553
1.887624,-0.96559906,-0.48140693
0.41074294,-0.8106508,-0.37649465
-0.83853143,-0.5990639,-0.105309784
-2.294709,-0.06509113,0.114763856
-3.4269304,0.37951946,0.29658002
-4.47618,0.8756733,0.14113224
-5.7132583,0.9284029,-0.06690848
-7.6483436,1.174571,1.2355268
-8.972244,1.6750727,2.4720314
-8.993274,2.058382,2.554959
-8.5851,1.9075737,2.1045816
-7.420179,1.5398836,2.2739007
-5.267191,0.9092159,1.9112709
-3.7212815,0.16065884,0.9649545
-1.4279133,0.1741867,1.0342045
1.2682915,0.7607088,0.59430337
2.4717817,0.6814785,-1.252233
3.5121288,0.15066719,-1.4516479
4.9967217,0.10818958,-0.039565086
5.5785136,0.091145515,0.31106097
5.7500563,0.017343521,0.17110413
5.954753,-0.31940174,0.0029225945
5.9018574,-0.40794468,-0.51693773
5.4468956,-0.6845007,-1.2476199
4.4877687,-0.9124985,-1.1129577
3.6430545,-0.9950323,-0.5856039
2.5310922,-0.7890749,-0.1504904
1.5223941,-0.61118126,0.03877604
0.29209298,-0.042144775,0.047625124
-0.645738,0.5793781,-0.18760294
-1.8962572,1.1333017,-0.17087853
-3.2819908,1.3100166,-0.04840541
-4.2927017,1.1616707,0.36094344
-5.330653,0.8887253,1.5847083
-6.4685783,0.56719875,2.0482664
-6.997284,0.43510056,1.6566683
-7.018933,0.25246334,0.73121
-7.478513,-0.18637753,0.41331834
-7.13015,-0.77571106,1.2135037
-6.614726,-0.8586025,1.4601164
-5.936366,-0.7691488,1.0381554
-4.9013314,-0.43801117,0.84494984
-3.0467916,0.51063824,1.0550919
-0.35769176,1.0409508,0.91957855
1.6436257,1.3905573,0.31925297
2.7342067,1.4690485,4.003644E-4
3.0100293,1.3322649,0.54991996
3.7372565,1.1585436,0.94676983
4.342495,0.8877058,0.43071198
5.0259724,0.31988907,-0.060756326
5.7020946,-0.19982624,-0.244367
5.5068088,-0.47849178,-0.65195525
5.1681275,-0.6216059,-1.1527116
4.611011,-0.6892328,-1.2041174
3.6192036,-0.66175556,-0.88558286
2.6307597,-0.60436916,-0.5472721
1.5078362,-0.4171419,-0.37214932
0.6311857,-0.2217207,0.08381051
-0.56689596,-0.028172493,0.27898294
-1.6834316,0.18322468,0.31401742
-2.8169332,0.37461662,0.54047173
-3.820912,0.6288252,1.3278929
-5.0465317,0.5988722,1.8821032
-6.073197,0.4004717,2.0035143
-6.967019,0.3508892,1.7095121
-6.6730814,0.25244522,1.2341491
-6.3186054,0.13742352,0.7368202
-6.0847373,0.0036735535,0.18270582
-5.727316,-0.24302483,0.029963732
-5.1623306,-0.4743204,-0.073559165
-4.0780754,-0.26836395,0.12069088
-2.4421296,0.16904736,0.27881527
-0.24158031,0.66448784,0.4012773
1.6926585,1.0931787,-0.29065645
2.509142,1.1165562,-0.9119371
2.9920905,0.92710876,-0.23497081
3.2679062,0.6657791,0.79924834
3.383606,0.19392872,1.3393973
3.7842963,-0.16054535,1.3205467
4.3437,-0.3255329,0.9246248
4.9846683,-0.46083355,0.20019233
4.9985824,-0.34575748,-0.54349375
4.8983192,-0.18100357,-1.0051
4.396931,-0.003709793,-1.4347534
3.8414369,0.04421234,-1.6044261
2.5484583,0.116654396,-1.3945079
1.2632537,-0.08295345,-0.54459846
